id,fornecedor_id,marca_id,grupo_canonico_id,nome_lente,nome_canonizado,slug,sku,codigo_fornecedor,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,diametro_mm,curva_base,espessura_centro_mm,eixo_optico,grau_esferico_min,grau_esferico_max,grau_cilindrico_min,grau_cilindrico_max,adicao_min,adicao_max,preco_custo,preco_venda_sugerido,margem_lucro,estoque_disponivel,estoque_minimo,lead_time_dias,status,ativo,peso,metadata,created_at,updated_at,deleted_at,sku_fornecedor,codigo_original,nome_comercial,descricao_curta,linha_produto,custo_base,preco_tabela,preco_fabricante,esferico_min,esferico_max,cilindrico_min,cilindrico_max,dnp_min,dnp_max,prazo_entrega,obs_prazo,peso_frete,exige_receita_especial,disponivel,lente_canonica_id,premium_canonica_id,diametro,espessura_central,peso_aproximado,ar,antirrisco,hidrofobico,antiembaçante,blue,uv400,polarizado,digital,free_form,indoor,drive,fotossensivel,destaque,novidade,data_lancamento,data_descontinuacao,descricao_completa,contraindicacoes,observacoes,beneficios,indicacoes
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 Incolor,,,,0929,,,,true,false,false,false,,,-10.0,6.0,0.0,-4.0,,,8.5,,,,0,0,,ativo,true,50,{},,,,,0929,0929,LT CR AR 1.56 Incolor,,,8.5,8.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 Incolor Cil Ext,,,,5003,,,,true,false,false,false,,,-15.0,10.0,0.0,-4.0,,,17.0,,,,0,0,,ativo,true,50,{},,,,,5003,5003,LT CR AR 1.56 Incolor Cil Ext,,,17.0,17.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 Fotossensível,,,,1931,,,,true,false,false,false,fotossensivel,,-10.0,6.0,0.0,-2.0,,,17.0,,,,0,0,,ativo,true,50,{},,,,,1931,1931,LT CR AR 1.56 Fotossensível,,,17.0,17.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 Fotossensível,,,,1335,,,,true,false,false,false,fotossensivel,,-10.0,6.0,0.0,-4.0,,,23.5,,,,0,0,,ativo,true,50,{},,,,,1335,1335,LT CR AR 1.56 Fotossensível,,,23.5,23.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 Fotossensível Cil Ext,,,,1336,,,,true,false,false,false,fotossensivel,,-15.0,10.0,0.0,-4.0,,,36.5,,,,0,0,,ativo,true,50,{},,,,,1336,1336,LT CR AR 1.56 Fotossensível Cil Ext,,,36.5,36.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT (Residual Azul),,,,0009,,,,true,false,false,true,,,-10.0,6.0,0.0,-2.0,,,17.0,,,,0,0,,ativo,true,50,{},,,,,0009,0009,LT CR AR 1.56 BLUECUT (Residual Azul),,,17.0,17.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Cil Ext (Residual Azul),,,,1934,,,,true,false,false,true,,,-15.0,10.0,0.0,-4.0,,,23.0,,,,0,0,,ativo,true,50,{},,,,,1934,1934,LT CR AR 1.56 BLUECUT Cil Ext (Residual Azul),,,23.0,23.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT (Residual Verde),,,,0007,,,,true,false,false,true,,,-10.0,6.0,0.0,-2.0,,,17.0,,,,0,0,,ativo,true,50,{},,,,,0007,0007,LT CR AR 1.56 BLUECUT (Residual Verde),,,17.0,17.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Cil Ext (Residual Verde),,,,1936,,,,true,false,false,true,,,-15.0,10.0,0.0,-4.0,,,23.0,,,,0,0,,ativo,true,50,{},,,,,1936,1936,LT CR AR 1.56 BLUECUT Cil Ext (Residual Verde),,,23.0,23.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Fotossensível (Residual Verde),,,,0011,,,,true,false,false,true,fotossensivel,,-10.0,6.0,0.0,-2.0,,,46.0,,,,0,0,,ativo,true,50,{},,,,,0011,0011,LT CR AR 1.56 BLUECUT Fotossensível (Residual Verde),,,46.0,46.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Fotossensível Cil Ext (Residual Verde),,,,0012,,,,true,false,false,true,fotossensivel,,-15.0,10.0,0.0,-4.0,,,62.5,,,,0,0,,ativo,true,50,{},,,,,0012,0012,LT CR AR 1.56 BLUECUT Fotossensível Cil Ext (Residual Verde),,,62.5,62.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Fotossensível (Residual Azul),,,,1113,,,,true,false,false,true,fotossensivel,,-10.0,6.0,0.0,-2.0,,,45.5,,,,0,0,,ativo,true,50,{},,,,,1113,1113,LT CR AR 1.56 BLUECUT Fotossensível (Residual Azul),,,45.5,45.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT CR AR 1.56 BLUECUT Fotossensível Cil Ext (Residual Azul),,,,1506,,,,true,false,false,true,fotossensivel,,-15.0,10.0,0.0,-4.0,,,62.5,,,,0,0,,ativo,true,50,{},,,,,1506,1506,LT CR AR 1.56 BLUECUT Fotossensível Cil Ext (Residual Azul),,,62.5,62.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
",,57fc0111-0a99-4642-8b66-f1d87a79afce,,""LT Solar 1.50 Plana Total (CINZA, MARROM, VERDE)"",,,,S001,,,,false,false,false,false,,,-6.0,4.0,,,,,,20.0,,,,0,0,,ativo,true,50,{},,,,,S001,S001,""LT Solar 1.50 Plana Total (CINZA, MARROM, VERDE)"",,,20.0,20.0,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,"
",,57fc0111-0a99-4642-8b66-f1d87a79afce,,""LT Solar 1.50 Plana Degradê (CINZA, MARROM)"",,,,S002,,,,false,false,false,false,,,-6.0,4.0,,,,,,18.0,,,,0,0,,ativo,true,50,{},,,,,S002,S002,""LT Solar 1.50 Plana Degradê (CINZA, MARROM)"",,,18.0,18.0,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,"
",,57fc0111-0a99-4642-8b66-f1d87a79afce,,""LT Solar 1.59 Policarbonato (CINZA, MARROM, VERDE)"",,,,S003,,,,false,false,false,false,,,-6.0,4.0,0.0,-2.0,,,20.0,,,,0,0,,ativo,true,50,{},,,,,S003,S003,""LT Solar 1.59 Policarbonato (CINZA, MARROM, VERDE)"",,,20.0,20.0,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,"
",,57fc0111-0a99-4642-8b66-f1d87a79afce,,""LT Solar 1.59 Policarbonato BASE 8 (CINZA, MARROM, VERDE)"",,,,S004,,,,false,false,false,false,,,-6.0,4.0,0.0,-2.0,,,20.0,,,,0,0,,ativo,true,50,{},,,,,S004,S004,""LT Solar 1.59 Policarbonato BASE 8 (CINZA, MARROM, VERDE)"",,,20.0,20.0,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,"
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato Incolor,,,,2220,,,,false,false,false,false,,,-10.0,6.0,0.0,-2.0,,,20.5,,,,0,0,,ativo,true,50,{},,,,,2220,2220,LT 1.59 Policarbonato Incolor,,,20.5,20.5,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato Incolor Cil Ext,,,,2221,,,,false,false,false,false,,,-15.0,10.0,0.0,-4.0,,,40.0,,,,0,0,,ativo,true,50,{},,,,,2221,2221,LT 1.59 Policarbonato Incolor Cil Ext,,,40.0,40.0,,,,,,,,,,,,,50.0,false,true,,,,,,,false,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato AR,,,,1337,,,,true,false,false,false,,,-10.0,6.0,0.0,-2.0,,,21.5,,,,0,0,,ativo,true,50,{},,,,,1337,1337,LT 1.59 Policarbonato AR,,,21.5,21.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato AR Cil Ext,,,,1338,,,,true,false,false,false,,,-15.0,10.0,0.0,-4.0,,,43.0,,,,0,0,,ativo,true,50,{},,,,,1338,1338,LT 1.59 Policarbonato AR Cil Ext,,,43.0,43.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,false,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato BLUE AR (Residual Verde),,,,2223,,,,true,false,false,true,,,-10.0,6.0,0.0,-2.0,,,41.5,,,,0,0,,ativo,true,50,{},,,,,2223,2223,LT 1.59 Policarbonato BLUE AR (Residual Verde),,,41.5,41.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato BLUE AR (Residual Azul),,,,1339,,,,true,false,false,true,,,-10.0,6.0,0.0,-2.0,,,41.5,,,,0,0,,ativo,true,50,{},,,,,1339,1339,LT 1.59 Policarbonato BLUE AR (Residual Azul),,,41.5,41.5,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato BLUE AR Cil Ext (Residual Azul),,,,1340,,,,true,false,false,true,,,-15.0,10.0,0.0,-4.0,,,57.0,,,,0,0,,ativo,true,50,{},,,,,1340,1340,LT 1.59 Policarbonato BLUE AR Cil Ext (Residual Azul),,,57.0,57.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,nenhum,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato BLUE FOTO AR (Residual Azul),,,,1346,,,,true,false,false,true,fotossensivel,,-10.0,6.0,0.0,-2.0,,,104.0,,,,0,0,,ativo,true,50,{},,,,,1346,1346,LT 1.59 Policarbonato BLUE FOTO AR (Residual Azul),,,104.0,104.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
,,57fc0111-0a99-4642-8b66-f1d87a79afce,,LT 1.59 Policarbonato BLUE FOTO AR Cil Ext (Residual Azul),,,,1347,,,,true,false,false,true,fotossensivel,,-15.0,10.0,0.0,-4.0,,,113.0,,,,0,0,,ativo,true,50,{},,,,,1347,1347,LT 1.59 Policarbonato BLUE FOTO AR Cil Ext (Residual Azul),,,113.0,113.0,,,,,,,,,,,,,50.0,false,true,,,,,,,true,false,false,false,true,false,false,false,false,false,false,fotossensivel,false,false,,,,,,,
