id,fornecedor_id,marca_id,nome_lente,nome_comercial,tipo_lente,material,indice_refracao,categoria,tratamento_antirreflexo,tratamento_antirrisco,tratamento_uv,tratamento_blue_light,tratamento_fotossensiveis,ar,blue,uv400,antirrisco,polarizado,esferico_min,esferico_max,cilindrico_min,cilindrico_max,adicao_min,adicao_max,preco_custo,custo_base,preco_tabela,status,ativo,disponivel,prazo_entrega
bfcd2c9b-2161-403e-b662-b2f7fd7a1d14,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,False,False,False,False,nenhum,False,False,False,False,False,0.0,-4.0,1.0,2.5,0.0,0.0,5038.0,5038.0,15114.0,ativo,True,True,10
c24a64ea-92ee-404b-b6f6-6bb766f0dbde,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,True,True,True,False,nenhum,True,False,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4984.0,4984.0,14952.0,ativo,True,True,10
bfced27d-f407-468b-9047-5e3739f4234e,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4660.0,4660.0,13980.0,ativo,True,True,10
01cd471f-9eb2-4b22-b033-7038e1272303,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,True,True,True,True,nenhum,True,True,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,5394.0,5394.0,16182.0,ativo,True,True,10
d803a2e2-dfc1-41c4-a906-fa1ef4988824,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4584.0,4584.0,13752.0,ativo,True,True,10
afd90e9a-9c9f-4647-b358-23e785af2164,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 LongLife,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,True,True,True,False,nenhum,True,False,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,5394.0,5394.0,16182.0,ativo,True,True,10
0a368666-5101-48ae-9c1a-2ea78e45e80f,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 LongLife,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4584.0,4584.0,13752.0,ativo,True,True,10
fced238a-70df-451c-8de0-595a7dd080c3,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,True,True,True,True,nenhum,True,True,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,5124.0,5124.0,15372.0,ativo,True,True,10
31378c52-af45-4bf0-af84-9586dcb4fdd4,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4314.0,4314.0,12942.0,ativo,True,True,10
b41e347c-ff7a-4e2d-b046-894fbc098f77,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,False,False,True,False,nenhum,False,False,True,False,False,0.0,-4.0,1.0,2.5,0.0,0.0,5124.0,5124.0,15372.0,ativo,True,True,10
2f178453-bd09-49c8-ba9e-46567719cbc9,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,False,False,False,False,nenhum,False,False,False,False,False,0.0,-4.0,1.0,2.5,0.0,0.0,4314.0,4314.0,12942.0,ativo,True,True,10
e93adb01-700a-47ae-beb0-6038b4089b82,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.61 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.61,premium,True,True,True,False,nenhum,True,False,True,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,4746.0,4746.0,14238.0,ativo,True,True,10
8235cda8-9c8c-4d4e-8a6d-e8e999b0c490,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,0.0,-4.0,1.0,2.5,0.0,0.0,3936.0,3936.0,11808.0,ativo,True,True,10
d180704a-02ea-4a19-9966-1ce47706c02a,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,6550.0,6550.0,19650.0,ativo,True,True,10
5eaa3b2f-aad1-4433-aa01-6962ab49f200,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4768.0,4768.0,14304.0,ativo,True,True,10
acfe8f7d-dc49-4ff0-b86b-12f615354e98,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4282.0,4282.0,12846.0,ativo,True,True,10
ce650375-6753-4c4c-813a-73dd659616d7,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3958.0,3958.0,11874.0,ativo,True,True,10
78002b64-285f-4d89-b43c-8341fd59dc3d,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 LongLife,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,6550.0,6550.0,19650.0,ativo,True,True,10
a48c8924-25fb-441e-b8b4-9b58977c050f,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 LongLife,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4768.0,4768.0,14304.0,ativo,True,True,10
9a897dda-7a27-4ff4-8ade-4d12709d2f81,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 LongLife,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4282.0,4282.0,12846.0,ativo,True,True,10
e4daa5d5-66e2-4bfe-b9d7-aea28648ec0a,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 LongLife,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3958.0,3958.0,11874.0,ativo,True,True,10
0b5bdac6-d42d-4e6d-abc2-d52124906a98,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,6280.0,6280.0,18840.0,ativo,True,True,10
361bf314-bf65-4607-a7f1-35d202b26d3e,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4498.0,4498.0,13494.0,ativo,True,True,10
6b310629-1e72-438d-9344-97450386b512,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4012.0,4012.0,12036.0,ativo,True,True,10
35ac5b61-3279-4ed2-be2e-c4fdcd498d96,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3688.0,3688.0,11064.0,ativo,True,True,10
c0261b51-734d-4a9b-a119-0671a869405b,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,False,False,True,False,nenhum,False,False,True,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,6280.0,6280.0,18840.0,ativo,True,True,10
35d5f0db-5912-4393-b035-7d958b87f81b,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,False,False,True,False,nenhum,False,False,True,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4498.0,4498.0,13494.0,ativo,True,True,10
c8b17ad3-3e91-49be-be84-30eaca57c165,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,False,False,False,False,nenhum,False,False,False,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4012.0,4012.0,12036.0,ativo,True,True,10
19891b79-a414-4f46-9127-ed643f53408a,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,False,False,False,False,nenhum,False,False,False,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3688.0,3688.0,11064.0,ativo,True,True,10
f0a16671-36b6-452a-83f4-f59f8a097e50,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,5902.0,5902.0,17706.0,ativo,True,True,10
75e0dd0b-e809-45ee-92f1-44fe87715537,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,4120.0,4120.0,12360.0,ativo,True,True,10
023fcdd1-d04e-4677-996b-f15bed4659ea,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3634.0,3634.0,10902.0,ativo,True,True,10
a1816a00-9ae8-4ad1-befa-7466d9a2b3f2,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 CleanExtra / Hard,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3310.0,3310.0,9930.0,ativo,True,True,10
c190de4f-0203-4651-aeea-cd186d186cff,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3320.0,3320.0,9960.0,ativo,True,True,10
9745ab1d-bdd6-4016-800b-2a459041a103,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2672.0,2672.0,8016.0,ativo,True,True,10
87ff9a52-c4e1-43bf-a838-cfa8c3da94c4,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2186.0,2186.0,6558.0,ativo,True,True,10
ea429779-17a6-462e-9b8d-4720d8157247,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 BlueControl,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,1862.0,1862.0,5586.0,ativo,True,True,10
9c3eec35-e00a-4087-abdf-488b8e8eb10e,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 LongLife,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3320.0,3320.0,9960.0,ativo,True,True,10
c5110b18-8016-4556-bf1a-0119e26b6cd8,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 LongLife,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,False,nenhum,True,False,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2672.0,2672.0,8016.0,ativo,True,True,10
1267db92-88f1-425e-8e81-995ba0b0fd06,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 LongLife,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2186.0,2186.0,6558.0,ativo,True,True,10
0db7bb4d-aa2d-431f-b39e-a4317c49fbca,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 LongLife,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,False,False,nenhum,True,False,False,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,1862.0,1862.0,5586.0,ativo,True,True,10
f4996d5b-2b0c-46de-8629-925add95758c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3050.0,3050.0,9150.0,ativo,True,True,10
64d06374-0084-4239-acee-c7d4ee8bcd39,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2402.0,2402.0,7206.0,ativo,True,True,10
06f4561c-2fb8-4a18-8ec2-e62fd10296a4,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,1916.0,1916.0,5748.0,ativo,True,True,10
fd2f4019-cd65-453a-b016-cb00d5227865,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk BlueControl,SPORTIVE Hoylux Sportive,visao_simples,CR39,1.50,premium,True,True,True,True,nenhum,True,True,True,True,False,-5.0,4.0,-4.0,0.0,1.0,2.5,1592.0,1592.0,4776.0,ativo,True,True,10
a58224fb-3f83-4825-8e2b-253340b676b0,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.74 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.74,premium,False,False,True,False,nenhum,False,False,True,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,3050.0,3050.0,9150.0,ativo,True,True,10
6db73e4d-ea9a-4719-bcef-1fd6d7062b39,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.67 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,HIGH_INDEX,1.67,premium,False,False,True,False,nenhum,False,False,True,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,2402.0,2402.0,7206.0,ativo,True,True,10
61ad0b2c-bba4-4234-844a-35d9eb1c366f,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,852e5fb8-8eae-4805-a5cb-a5a1e8638f5c,HOYA SPORTIVE Hoylux Sportive 1.50 No-Risk,SPORTIVE Hoylux Sportive,visao_simples,TRIVEX,1.50,premium,False,False,False,False,nenhum,False,False,False,False,False,-5.0,4.0,-4.0,0.0,1.0,2.5,1916.0,1916.0,5748.0,ativo,True,True,10
